00084.wav	-22.88825872048864	6.7441458333333335
00085.wav	-21.14146948334015	5.230875
00086.wav	-22.293015402459112	4.993041666666667
00087.wav	-21.720660458836456	3.743125
00088.wav	-23.01809657487287	5.6767916666666665
00089.wav	-22.698312088434246	3.9525
00090.wav	-23.015611979076255	5.202083333333333
00091.wav	-20.386621351534096	4.787916666666667
00092.wav	-19.188569299934212	3.6274375
00093.wav	-18.637059265811086	4.010666666666666
00094.wav	-19.249987757155477	4.545875
00095.wav	-21.598939267263557	4.664770833333334
00096.wav	-20.991166042428897	3.862416666666667
00097.wav	-21.70137350589667	4.339458333333333
00098.wav	-20.317120566945995	5.644270833333334
00099.wav	-23.96532483264198	3.7145208333333333
00100.wav	-22.627383612646646	6.151083333333333
00101.wav	-22.207050407769582	5.050375
00102.wav	-20.900132291874492	4.188541666666667
00103.wav	-21.337617211048286	4.426208333333333
00104.wav	-21.593692368895052	5.615166666666667
00105.wav	-22.439962849139935	5.465770833333333
00106.wav	-21.901923855495685	4.130083333333333
00107.wav	-22.959153000064497	4.872875
00108.wav	-20.375503558200283	4.576208333333334
00109.wav	-21.93597739309494	3.1800625
00110.wav	-21.193090931523237	5.526020833333333
00111.wav	-22.51208077374762	5.941083333333333
00112.wav	-21.682013913289012	6.182333333333333
00113.wav	-23.557661736960394	6.478625
00114.wav	-22.45383971884613	5.555354166666667
00115.wav	-22.988179432593864	4.9640625
00116.wav	-23.748923948073905	5.0509375
00117.wav	-21.909322865879897	4.666791666666667
00118.wav	-22.36209301940755	5.200395833333333
00119.wav	-21.661032860133634	5.053645833333333
00120.wav	-23.477753242845033	5.3206875
00121.wav	-22.5078060608231	5.347979166666667
00122.wav	-18.688117851399003	5.9
00123.wav	-23.6426261140582	4.901770833333333
00124.wav	-24.572378329348325	4.5459375
00125.wav	-20.790528215585528	6.625916666666667
00126.wav	-20.448553668119928	5.142791666666667
00127.wav	-20.86154268545131	5.942708333333333
00128.wav	-21.59932389505429	4.0408333333333335
00129.wav	-22.62152554511666	5.287916666666667
00130.wav	-24.194050414663067	4.726416666666666
00131.wav	-20.093492665889432	3.923208333333333
00132.wav	-22.290720232912633	4.6944375
00133.wav	-23.74590171061406	3.301
00134.wav	-23.587263583471795	3.7197708333333335
00135.wav	-22.233681291326857	5.233645833333333
00136.wav	-23.29588608448714	6.476
00137.wav	-25.414540185256676	4.96125
00138.wav	-24.846555045992556	4.368083333333334
00139.wav	-23.34318607886059	4.2253541666666665
00140.wav	-22.403902197620166	5.1986875
00141.wav	-25.332839445467048	6.3868125
00142.wav	-23.921363564065356	5.203083333333334
00143.wav	-23.743019398144828	4.6939166666666665
00144.wav	-22.118941064043312	4.9350625
00145.wav	-24.71915878204121	5.025729166666666
00146.wav	-24.380789881920517	3.6586666666666665
00147.wav	-24.39040133100161	5.1699375
00148.wav	-23.420497452576416	5.674541666666666
00149.wav	-22.663070002966997	4.040604166666666
00150.wav	-22.591831069776926	3.8636041666666667
00151.wav	-20.909024175585	4.307958333333334
00152.wav	-20.770743562036802	4.400229166666667
00153.wav	-23.301317505317765	4.27775
00154.wav	-22.08752941020948	6.330854166666667
00155.wav	-20.660195503995492	3.8038125
00156.wav	-20.967828689099314	4.4583125
00157.wav	-22.465058692789622	5.442875
00158.wav	-22.47470298560288	5.496
00159.wav	-22.063015318999557	4.428
00160.wav	-23.974870573960892	5.348291666666666
00161.wav	-23.433801128309835	5.139833333333334
00162.wav	-21.899042160538407	4.3682083333333335
00163.wav	-20.19765486542233	5.02
00164.wav	-21.533639228922176	4.012791666666667
00165.wav	-21.78105100481167	4.9314583333333335
00166.wav	-22.144598807857953	5.053354166666667
00167.wav	-22.214119761636784	5.513333333333334
00168.wav	-23.37082585853696	4.397770833333333
00169.wav	-20.614367962256836	4.3109375
00170.wav	-21.39622354751747	3.654145833333333
00171.wav	-23.51133866484415	4.099645833333334
00172.wav	-22.881379632644883	4.160354166666667
00173.wav	-22.931159632422183	5.885166666666667
00174.wav	-22.46916071567374	5.5865833333333335
00175.wav	-21.627216935457817	5.346875
00176.wav	-21.941159463910736	4.0415625
00177.wav	-20.13280395020711	4.3686875
00178.wav	-23.730432123510123	3.564875
00179.wav	-20.48794028650201	3.891375
00180.wav	-21.20367185910193	4.8460625
00181.wav	-22.3304148319165	4.5783125
00182.wav	-24.47119937813215	4.961041666666667
00183.wav	-21.30924665626719	5.258104166666667
00184.wav	-22.723816310393122	3.683875
00185.wav	-22.56080071894847	4.933875
00186.wav	-22.80309481709364	5.023541666666667
00187.wav	-22.531332473595032	4.843958333333333
00188.wav	-21.803567518899783	5.467854166666666
00189.wav	-22.94609772738944	4.5493125
00190.wav	-23.32595990675866	3.7164166666666665
00191.wav	-22.989194808299228	3.6248125
00192.wav	-23.324749031649944	4.3089375
00193.wav	-21.90438542274107	4.132958333333334
00194.wav	-22.165451570015918	5.260125
00195.wav	-23.325267027343113	3.653979166666667
00196.wav	-20.418767459891683	5.233020833333334
00197.wav	-21.236826291264503	4.724125
00198.wav	-21.58549448010842	4.249270833333333
00199.wav	-21.696751418449843	5.02
00200.wav	-20.412322834982717	5.616833333333333
00201.wav	-20.548544277912217	4.634520833333333
00202.wav	-21.073980416438896	4.3111041666666665
00203.wav	-22.122276010992902	5.5255625
00204.wav	-24.338083426164477	5.971104166666667
00205.wav	-22.598317911196123	4.218520833333334
00206.wav	-24.0981996216339	5.051354166666667
00207.wav	-22.663914407072117	4.402270833333334
00208.wav	-22.24988802929005	3.8049583333333334
00209.wav	-23.72240281294575	5.7338125
00210.wav	-22.482422659771085	4.277583333333333
00211.wav	-22.02419676999712	4.634229166666667
00212.wav	-24.116173821647592	6.0906875
00213.wav	-22.662343136452254	5.64575
00214.wav	-23.567289445019608	3.8636875
00215.wav	-23.083497294449945	4.12925
00216.wav	-21.539855145127092	5.260354166666667
00217.wav	-22.977023411265986	5.145333333333333
00218.wav	-23.26018221798648	5.856083333333333
00219.wav	-25.290490356384524	5.287729166666667
00220.wav	-23.259617382962016	4.254770833333334
00221.wav	-24.144825465680814	6.5984791666666665
00222.wav	-23.310274633399867	6.151708333333334
00223.wav	-23.2025954252087	4.518041666666667
00224.wav	-22.72613133362939	4.9670625
00225.wav	-22.870288094598187	4.545354166666667
00226.wav	-23.33499219768315	4.753416666666666
00227.wav	-23.275828636086924	5.437708333333333
00228.wav	-23.35254369129246	4.277541666666667
00229.wav	-21.47349390155314	5.6154375
00230.wav	-24.489885321024374	5.673979166666666
00231.wav	-23.0538198541719	4.663729166666666
00232.wav	-23.176472283012238	5.139770833333333
00233.wav	-24.879330288694256	3.268375
00234.wav	-20.449995934649262	4.700875
00235.wav	-23.576511271346238	5.855875
00236.wav	-19.967653285713354	4.990479166666667
00237.wav	-22.760930738037747	5.050895833333334
00238.wav	-22.040682390453416	5.200875
00239.wav	-20.88750743012725	4.3395
00240.wav	-23.11314394055044	4.5449375
00241.wav	-21.823514237410986	5.556708333333333
00242.wav	-23.078857690055596	3.83875
00243.wav	-22.684542574334554	5.5854375
00244.wav	-22.668344808339203	6.240104166666667
00245.wav	-23.30421784513894	5.824
00246.wav	-23.505174777416595	4.309854166666667
00247.wav	-23.140022352795324	4.099875
00248.wav	-20.426378443811448	4.194625
00249.wav	-24.39517758875756	4.159625
00250.wav	-24.99019602713609	6.982645833333334
00251.wav	-20.509357679186433	6.211333333333333
00252.wav	-22.00843897951248	6.0371875
00253.wav	-23.87774511881054	7.62775
00254.wav	-23.245029698893134	5.410229166666666
00255.wav	-22.46879626681371	5.921083333333334
00256.wav	-21.273426423108102	6.907916666666667
00257.wav	-20.903678601193317	7.4768125
00258.wav	-18.452483314535343	4.423395833333333
00259.wav	-20.105494904136393	4.551104166666667
00260.wav	-17.591943217249895	4.226020833333333
00261.wav	-22.256407718253556	5.619208333333333
00262.wav	-21.81446460225497	6.095229166666667
00263.wav	-21.986084311030876	7.709020833333334
00264.wav	-21.11402474793	5.723708333333334
00265.wav	-21.83442115851931	5.770145833333333
00266.wav	-22.45352656993364	5.78175
00267.wav	-20.726216461084636	3.6339166666666665
00268.wav	-22.62966664716326	6.3274375
00269.wav	-24.245098131211364	4.736854166666666
00270.wav	-24.235184655637433	6.884708333333333
00271.wav	-25.123619046411417	4.945833333333334
00272.wav	-23.543176141325254	4.2956875
00273.wav	-20.517623523964843	5.926666666666667
00274.wav	-24.699403719174786	4.922625
00275.wav	-24.431436765212496	5.5788125
00276.wav	-23.97490282416809	4.7949166666666665
00277.wav	-24.06833947310738	4.609145833333334
00278.wav	-24.516027246354508	4.5859375
00279.wav	-24.665050893161286	8.428833333333333
00280.wav	-21.62812192752465	5.572770833333333
00281.wav	-19.888644476548382	5.2300625
00282.wav	-20.733944580086213	6.571229166666667
00283.wav	-23.278372163057718	4.992270833333333
00284.wav	-23.05441331011324	3.6223125
00285.wav	-25.91287076803787	5.654041666666667
00286.wav	-23.78487643048805	6.1765
00287.wav	-23.342722858728546	5.577708333333334
00288.wav	-23.87152476708346	5.503125
00289.wav	-24.24102751767712	6.4203125
00290.wav	-26.745048430379526	4.945833333333334
00291.wav	-25.651499138853413	5.224479166666667
00292.wav	-23.899236118434363	4.435
00293.wav	-22.91079810585738	7.116895833333333
00294.wav	-24.76101963892319	6.571229166666667
00295.wav	-21.91209595595441	6.753333333333333
00296.wav	-24.21668669121759	5.6076041666666665
00297.wav	-22.95714715512785	5.596
00298.wav	-20.649084886738972	5.027104166666667
00299.wav	-22.907291124831534	5.033333333333333
00300.wav	-23.375377132976688	5.212875
00301.wav	-24.765789852251594	5.712104166666666
00302.wav	-25.703064878887982	7.3955416666666665
00303.wav	-25.374947520565424	7.325875
00304.wav	-22.194407486433807	5.073333333333333
00305.wav	-23.78423734742044	5.12
00306.wav	-22.74687523596749	4.783291666666667
00307.wav	-24.430778779655224	6.072
00308.wav	-22.497331466841285	5.693333333333333
00309.wav	-21.195326970220812	5.06
00310.wav	-21.87971503204836	5.793333333333333
00311.wav	-24.554941427560617	7.52325
00312.wav	-27.089782013818613	6.211333333333333
00313.wav	-25.88474864785362	6.1184375
00314.wav	-22.653993212906467	5.006666666666667
00315.wav	-26.616513708966203	6.8963125
00316.wav	-26.704483355944177	7.198166666666666
00317.wav	-22.146702577791157	7.209791666666667
00318.wav	-24.941193878463427	4.8529583333333335
00319.wav	-22.983015039203785	5.236083333333333
00320.wav	-23.527185357390618	5.085166666666667
00321.wav	-24.1505687475371	4.214416666666667
00322.wav	-24.07814264954043	7.3839375
00323.wav	-24.801978287770286	6.153270833333333
00324.wav	-25.735935435099854	7.04725
00325.wav	-26.71189438890687	3.750020833333333
00326.wav	-24.427812421688856	7.140125
00327.wav	-23.225563699785862	4.6788125
00328.wav	-23.170090995691698	4.330520833333333
00329.wav	-23.704301988193045	8.173416666666666
00330.wav	-23.924440234990215	5.340583333333333
00331.wav	-25.123375482609283	5.863020833333334
00332.wav	-22.94339014806425	4.246666666666667
00333.wav	-21.471813721354668	6.536416666666667
00334.wav	-23.079091521029046	5.178041666666667
00335.wav	-23.22840941057351	7.836729166666666
00336.wav	-23.38059541371594	6.943479166666667
00337.wav	-22.570067009469327	5.387020833333334
00338.wav	-22.866592975176353	5.050333333333334
00339.wav	-25.070152255503892	5.8398125
00340.wav	-25.300794695935377	5.30575
00341.wav	-27.824609806409107	4.156354166666667
00342.wav	-23.581198422591385	3.3785
00343.wav	-27.013432393303006	4.5859375
00344.wav	-23.702628019710236	5.328979166666667
00345.wav	-23.41580878579692	6.3158125
00346.wav	-25.031119797114204	6.3274375
00347.wav	-25.87922877403645	8.301125
00348.wav	-23.395815687013616	6.489958333333333
00349.wav	-23.887493852599928	3.7848333333333333
00350.wav	-22.48926729908946	6.536416666666667
00351.wav	-24.24325287349834	4.906666666666666
00352.wav	-23.05872948984896	5.340583333333333
00353.wav	-22.74334427355522	4.8761875
00354.wav	-25.219203060702565	7.209791666666667
00355.wav	-25.644968593027517	6.559625
00356.wav	-24.00383622071124	2.948916666666667
00357.wav	-23.874382352768684	3.773229166666667
00358.wav	-21.484191439589406	4.14475
00359.wav	-23.037257344598775	6.849875
00360.wav	-24.38462423268584	7.778666666666667
00361.wav	-23.51384994512412	7.105291666666667
00362.wav	-24.504406453978316	3.9009375
00363.wav	-23.177486979492304	7.2910625
00364.wav	-22.252757985157874	4.260854166666666
00365.wav	-23.263199631592332	5.4566875
00366.wav	-23.473330650631176	4.5743125
00367.wav	-22.262889842834586	2.7733333333333334
00368.wav	-22.568426387296633	6.26875
00369.wav	-22.699695448217756	4.82975
00370.wav	-21.13393464550281	5.773333333333333
00371.wav	-21.98767584644315	3.8312916666666665
00372.wav	-23.26636661571035	4.736854166666666
00373.wav	-23.05463937397305	7.221395833333333
00374.wav	-24.501937580726945	7.8715625
00375.wav	-24.693854325193147	5.5263333333333335
00376.wav	-26.43793940774996	6.1300625
00377.wav	-24.253451518556698	6.965979166666667
00378.wav	-22.343546270339	6.849875
00379.wav	-25.75042803360117	6.237333333333333
00380.wav	-26.578255015740663	5.6424375
00381.wav	-23.095429080841416	7.221395833333333
00382.wav	-24.61534808590793	6.013958333333333
00383.wav	-23.679104601020416	7.267833333333333
00384.wav	-22.703097733941632	5.340583333333333
00385.wav	-24.349673738263775	4.551104166666667
00386.wav	-22.825636056987957	4.365333333333333
00387.wav	-23.80019019318721	7.987645833333334
00388.wav	-22.107315122460534	4.76
00389.wav	-24.860089982856067	8.4520625
00390.wav	-23.90005434004619	2.8328333333333333
00391.wav	-20.46699971382927	3.3666666666666667
00392.wav	-24.07607966416703	4.411770833333334
00393.wav	-25.430538978921046	7.987645833333334
00394.wav	-22.877557777284608	5.874645833333333
00395.wav	-23.997214042484273	7.848333333333334
00396.wav	-25.05614673353123	4.3485625
00397.wav	-24.373891930094768	5.433458333333333
00398.wav	-26.661017276462907	7.52325
00399.wav	-24.95297426124733	6.965979166666667
00400.wav	-25.03748772006558	5.2709166666666665
00401.wav	-23.277156877742527	5.990729166666667
00402.wav	-22.671109896696336	5.0155
00403.wav	-20.8783321059865	5.78175
00404.wav	-23.281242118499595	6.533333333333333
00405.wav	-23.483147086828147	6.94275
00406.wav	-23.706501105300973	8.173416666666666
00407.wav	-25.09496215098459	5.20125
00408.wav	-23.55398782872098	5.340583333333333
00409.wav	-24.173421985592146	7.7322291666666665
00410.wav	-23.468921781643964	4.411770833333334
00411.wav	-26.048421917883864	8.986104166666667
00412.wav	-23.179888945052323	7.801895833333333
00413.wav	-20.871094381496903	5.14
00414.wav	-20.561034828284395	4.233333333333333
00415.wav	-25.50281044690013	9.7059375
00416.wav	-22.51777241098026	4.806520833333333
00417.wav	-23.26990704540688	6.4086875
00418.wav	-25.019101871902333	6.9195416666666665
00419.wav	-23.156865964229997	5.758541666666667
00420.wav	-21.679988756617977	4.667208333333333
00421.wav	-23.113984205292574	5.363791666666667
00422.wav	-23.792496262200256	5.085166666666667
00423.wav	-24.593647864838797	5.7353125
00424.wav	-25.46768769346907	8.266291666666667
00425.wav	-22.413143447961918	6.780208333333333
00426.wav	-21.251833631391996	4.22
00427.wav	-24.827914307774424	6.339041666666667
00428.wav	-22.783984261345445	6.780208333333333
00429.wav	-24.7635924596138	5.294145833333333
00430.wav	-24.62723516183405	6.571229166666667
00431.wav	-25.08493229117536	5.874645833333333
00432.wav	-22.61364680027671	5.990729166666667
00433.wav	-23.270604901642898	5.967520833333333
00434.wav	-23.706281204431196	7.1749583333333335
00435.wav	-22.089602170987913	3.7151875
00436.wav	-26.168534140832264	5.387020833333334
00437.wav	-21.257551542368656	3.6573541666666665
00438.wav	-22.448689793701295	3.181125
00439.wav	-23.00473727051142	5.712104166666666
00440.wav	-22.959527821365413	6.94275
00441.wav	-22.970353328381915	7.9644375
00442.wav	-20.642341094076418	4.504666666666667
00443.wav	-20.801515005351856	5.665666666666667
00444.wav	-23.07920089975787	5.1548125
00445.wav	-21.104266252002276	6.478354166666667
00446.wav	-21.09455054172743	6.8034375
00447.wav	-22.005556493714263	6.8963125
00448.wav	-22.33848141385493	6.385479166666666
00449.wav	-24.220064830756385	7.1749583333333335
00450.wav	-23.669363709318702	6.478354166666667
00451.wav	-24.149004888768335	7.5696875
00452.wav	-22.2426765241686	4.783291666666667
00453.wav	-21.80498329388658	6.478354166666667
00454.wav	-19.194539002835207	4.202791666666666
00455.wav	-25.419595598778347	6.826666666666667
00456.wav	-24.843064814263418	7.058854166666666
00457.wav	-22.722503644128093	8.335958333333334
00458.wav	-23.66894643599968	5.5263333333333335
00459.wav	-21.258400907381155	4.411770833333334
00460.wav	-20.989317830634057	5.6424375
00461.wav	-23.17474023082279	5.247708333333334
00462.wav	-23.288296324475233	6.083625
00463.wav	-25.219101174707713	7.755458333333333
00464.wav	-20.242787847284415	4.202791666666666
00465.wav	-24.508285576337776	4.365333333333333
00466.wav	-23.422722381938993	5.874645833333333
00467.wav	-22.835687266738507	4.643979166666667
00468.wav	-24.178889540092502	5.804979166666667
00469.wav	-24.67599424143128	5.5263333333333335
00470.wav	-25.15906921059509	4.690416666666667
00471.wav	-27.22007484475903	6.2229375
00472.wav	-23.247996661110435	7.360708333333333
00473.wav	-24.862814156692135	4.342125
00474.wav	-25.500333535657603	5.0619375
00475.wav	-23.603690783305854	4.2956875
00476.wav	-21.069953784131098	5.6424375
00477.wav	-22.25585471861558	5.6424375
00478.wav	-22.59877732966382	4.7136458333333335
00479.wav	-24.346234824349125	4.527875
00480.wav	-20.68448660548548	4.922625
00481.wav	-20.938093534009557	4.5743125
00482.wav	-21.78675720233383	5.874645833333333
00483.wav	-20.72908736051536	5.224479166666667
00484.wav	-22.754261143849742	5.58
00485.wav	-22.949831596668886	5.363791666666667
00486.wav	-19.96071499110557	5.1548125
00487.wav	-21.626340767278837	5.78175
00488.wav	-21.946882070817306	5.433458333333333
00489.wav	-22.92633446828515	4.9690625
00490.wav	-21.399638018558093	5.665666666666667
00491.wav	-22.467588874109033	4.5743125
00492.wav	-23.692903218309787	5.085166666666667
00493.wav	-22.607828539499472	6.733770833333334
00494.wav	-21.52996712058667	5.178041666666667
00495.wav	-22.71833300757529	5.085166666666667
00496.wav	-23.85930666623764	6.279
00497.wav	-21.507997864611397	5.897854166666667
00498.wav	-22.615911538235306	6.269375
00499.wav	-22.47185355734829	5.1316041666666665
00500.wav	-22.815119692218108	3.8545
00501.wav	-19.018469359325042	4.64
00502.wav	-23.46338350964403	2.6818958333333334
00503.wav	-24.868095948395545	3.947375
00504.wav	-24.605158753548988	2.310375
00505.wav	-20.706110987672083	4.226666666666667
00506.wav	-21.396586222500616	3.993333333333333
00507.wav	-21.6938625807897	5.236083333333333
00508.wav	-23.66390277666359	5.387020833333334
00509.wav	-24.04517690612626	5.851416666666666
00510.wav	-20.18861969768061	4.6614375
00511.wav	-23.33065036669208	5.688875
00512.wav	-24.342962301587956	5.027104166666667
00513.wav	-22.95283763692053	3.7733333333333334
00514.wav	-20.835563249213077	6.035645833333334
00515.wav	-19.68066816705263	4.5074375
00516.wav	-20.42468753973113	3.8893333333333335
00517.wav	-24.35773924159749	6.1866666666666665
00518.wav	-16.67482284456056	4.729520833333333
00519.wav	-17.607563832525642	3.7848333333333333
00520.wav	-18.286436375938525	4.2102916666666665
00521.wav	-19.51742194022415	5.9442916666666665
00522.wav	-23.0526699424837	6.206666666666667
00523.wav	-14.612805261695184	4.066875
00524.wav	-19.794218929643435	4.334833333333333
00525.wav	-24.083886998138983	5.706666666666667
00526.wav	-25.029584291807257	4.87375
00527.wav	-24.092862929330774	4.900645833333333
00528.wav	-27.8605065525558	5.297375
00529.wav	-23.79138596855316	5.195520833333333
00530.wav	-24.597715734074846	5.847083333333333
00531.wav	-26.4594088305219	6.066125
00532.wav	-25.662819631460376	4.814520833333333
00533.wav	-20.88765363359543	5.639520833333333
00534.wav	-26.232748207597695	3.6393541666666667
00535.wav	-24.25672508024501	5.986666666666666
00536.wav	-25.75760164101547	4.337270833333333
00537.wav	-21.946248118994124	5.3533333333333335
00538.wav	-26.30712783266397	2.874875
00539.wav	-28.98415024337033	1.8703958333333333
00540.wav	-24.81884258085679	4.017854166666667
00541.wav	-27.425641929585847	2.051229166666667
00542.wav	-21.24631179108908	2.6933333333333334
00543.wav	-25.961934994826443	3.2212083333333332
00544.wav	-24.918462596537438	2.563125
00545.wav	-22.84011501678904	3.0733333333333333
00546.wav	-21.651199468300657	2.0648125
00547.wav	-23.517431485325684	2.7709375
00548.wav	-24.780549753566035	2.573625
00549.wav	-23.56468520394335	5.749708333333333
00550.wav	-25.70912462179655	2.3617291666666667
00551.wav	-26.895075067484655	2.3899375
00552.wav	-24.740278284109507	2.498854166666667
00553.wav	-26.567611501811594	2.4035208333333333
00554.wav	-25.98735442080295	3.3195208333333333
00555.wav	-27.69863367598148	3.729041666666667
00556.wav	-27.9814331265093	3.9706875
00557.wav	-24.197738642517006	4.040729166666667
00558.wav	-21.46590654727906	4.283375
00559.wav	-19.874217803950973	3.9916666666666667
00560.wav	-21.3127430204393	3.3669583333333333
00561.wav	-20.53851147500702	2.459208333333333
00562.wav	-20.86311514098349	2.7272708333333333
00563.wav	-19.817894329829805	5.136729166666667
00564.wav	-28.641000793778016	5.306854166666667
00565.wav	-27.918505888266015	2.0089375
00566.wav	-26.974224755898433	2.5146458333333332
00567.wav	-30.529828694816242	5.0840625
00568.wav	-21.59997313095246	3.3066666666666666
00569.wav	-26.73619163341642	3.3240625
00570.wav	-22.901895191016173	3.3733333333333335
00571.wav	-23.51083131355044	4.24125
00572.wav	-24.073564102763473	4.095291666666666
00573.wav	-24.883507703711647	4.5229791666666666
00574.wav	-23.317065719562613	7.1351875
00575.wav	-19.01376555059593	2.9095
00576.wav	-23.27163595386229	4.86225
00577.wav	-24.32109285046877	3.3083125
00578.wav	-24.50191867289981	2.625354166666667
00579.wav	-22.258759167975054	2.336125
00580.wav	-27.198690144356657	2.59775
00581.wav	-23.476017808304277	4.5761875
00582.wav	-21.032750766931624	2.9787708333333334
00583.wav	-24.190637280508508	2.1265833333333335
00584.wav	-26.11176364400707	2.4245625
00585.wav	-25.482532405158285	3.9139583333333334
00586.wav	-22.41861285813633	3.5033333333333334
00587.wav	-20.466146230617742	2.4130208333333334
00588.wav	-23.999259191945374	2.9716666666666667
00589.wav	-22.801084226199645	3.5675833333333333
00590.wav	-25.12412662311046	4.675979166666667
00591.wav	-24.079607600325676	3.2904791666666666
00592.wav	-21.167475382280895	4.710604166666666
00593.wav	-25.800235338258634	3.6125833333333333
00594.wav	-25.78414028802008	2.9787708333333334
00595.wav	-21.391259711736513	2.8055833333333333
00596.wav	-26.317259541113746	3.884520833333333
00597.wav	-24.803477090900675	2.6919375
00598.wav	-21.492876437412775	2.3552916666666666
00599.wav	-26.09533244949499	2.7095208333333334
00600.wav	-24.940546809039198	4.395708333333333
00601.wav	-25.942850676378594	3.0133958333333335
00602.wav	-21.274305662760693	4.6855416666666665
00603.wav	-27.071389226845586	3.4636666666666667
00604.wav	-24.39354919079989	3.3251458333333335
00605.wav	-24.678117636561588	2.774583333333333
00606.wav	-25.07814534889882	4.294958333333334
00607.wav	-28.26452304909157	5.438
00608.wav	-28.683401913351357	2.1408541666666667
00609.wav	-26.28393192451144	4.883770833333333
00610.wav	-28.516493444583066	3.4372291666666666
00611.wav	-16.85172568294754	2.513333333333333
00612.wav	-24.477545089465213	6.4078125
00613.wav	-23.43072316154547	2.4245625
00614.wav	-18.718739869492822	3.1266666666666665
00615.wav	-15.427878755046459	3.24
00616.wav	-17.113608872071055	3.3133333333333335
00617.wav	-15.698044068168478	3.2066666666666666
00618.wav	-22.394856935517616	6.037604166666667
00619.wav	-29.416440801010776	4.8312083333333335
00620.wav	-26.014660498420685	3.4983125
00621.wav	-16.96878484842428	4.235458333333334
00622.wav	-20.89905298760623	2.9652708333333333
00623.wav	-25.561042821727582	3.2770625
00624.wav	-21.601030379159457	2.7750625
00625.wav	-26.536334468378637	2.874833333333333
00626.wav	-28.024785826141628	4.1239791666666665
00627.wav	-30.747347762110245	4.779875
00628.wav	-23.386445130212376	3.9139583333333334
00629.wav	-7.0802732862811775	3.48
